SUPPORT,CONFIDENCE,LIFT,LHS,RHS,COUNT
0.01034,0.15384615384615385,2,626,"(1319,)",4
0.01034,0.3076923076923077,2,695,"(712,)",4
0.01034,0.2,5,146,"(136,)",4
0.01034,0.4,5,910,"(1238,)",4
0.01034,0.07692307692307693,2,1247,"(1167,)",4
0.01034,0.23529411764705885,4,252,"(307,)",4
0.01034,0.2,5,1320,"(695,)",4
0.01034,0.18181818181818182,4,884,"(1476,)",4
0.01034,0.18181818181818182,4,307,"(252,)",4
0.01034,0.36363636363636365,2,1366,"(951,)",4
0.01034,0.06060606060606061,2,951,"(1366,)",4
0.01034,0.06060606060606061,2,951,"(628,)",4
0.01034,0.23529411764705885,4,1476,"(884,)",4
0.01034,0.15384615384615385,1,239,"(1087,)",4
0.01034,0.3076923076923077,5,266,"(249,)",4
0.01034,0.4444444444444445,5,1522,"(1521,)",4
0.01034,0.22222222222222224,1,363,"(1324,)",4
0.01034,0.0816326530612245,1,1324,"(363,)",4
0.01034,0.25,2,1317,"(1087,)",4
0.01034,0.3076923076923077,2,970,"(712,)",4
0.01034,0.15384615384615385,2,253,"(255,)",4
0.01034,0.0816326530612245,1,1062,"(363,)",4
0.01034,0.1904761904761905,1,614,"(1118,)",4
0.01034,0.22222222222222224,1,363,"(1062,)",4
0.01034,0.3076923076923077,2,1283,"(712,)",4
0.01034,0.09523809523809525,1,1118,"(614,)",4
0.01034,0.125,2,954,"(1476,)",4
0.01034,0.23529411764705885,2,1476,"(954,)",4
0.01034,0.8,77,1305,"(1298,)",4
0.01034,0.11764705882352942,2,1087,"(1317,)",4
0.01034,1.0,77,1298,"(1305,)",4
0.01034,0.07692307692307693,2,1247,"(16,)",4
0.01034,0.3076923076923077,2,136,"(712,)",4
0.01034,0.15384615384615385,1,253,"(1087,)",4
0.01034,0.13793103448275862,5,1521,"(1522,)",4
0.01034,0.12121212121212122,2,700,"(1080,)",4
0.01034,0.2,5,146,"(446,)",4
0.01034,0.2,5,249,"(266,)",4
0.01034,0.36363636363636365,2,512,"(951,)",4
0.01034,0.11764705882352942,1,1087,"(239,)",4
0.01034,0.3076923076923077,5,136,"(146,)",4
0.01034,0.15384615384615385,5,253,"(385,)",4
0.01034,0.23529411764705885,4,265,"(842,)",4
0.01034,0.3076923076923077,5,466,"(1279,)",4
0.01034,0.05405405405405406,2,982,"(624,)",4
0.01034,0.16000000000000003,4,635,"(1165,)",4
0.01034,0.16000000000000003,4,635,"(1325,)",4
0.01034,0.26666666666666666,4,1165,"(635,)",4
0.01034,0.26666666666666666,4,1325,"(635,)",4
0.01034,0.06666666666666667,2,703,"(1549,)",4
0.01034,0.0851063829787234,4,705,"(625,)",4
0.01034,0.5,2,624,"(982,)",4
0.01034,0.5,4,625,"(705,)",4
0.01034,0.125,2,103,"(63,)",4
0.01034,0.26666666666666666,2,1527,"(1348,)",4
0.01034,0.16666666666666669,1,972,"(65,)",4
0.01034,0.15384615384615385,5,1238,"(910,)",4
0.01034,0.3076923076923077,5,446,"(146,)",4
0.01034,0.3076923076923077,5,695,"(1320,)",4
0.01034,0.18181818181818182,4,842,"(265,)",4
0.01034,0.23529411764705885,4,971,"(952,)",4
0.01034,0.18181818181818182,2,1080,"(700,)",4
0.01034,0.06060606060606061,2,951,"(512,)",4
0.01034,0.36363636363636365,2,1450,"(951,)",4
0.01034,0.06060606060606061,2,951,"(1450,)",4
0.01034,0.36363636363636365,2,628,"(951,)",4
0.01034,0.06060606060606061,2,951,"(698,)",4
0.01034,0.36363636363636365,2,981,"(951,)",4
0.01034,0.06060606060606061,2,951,"(981,)",4
0.01034,0.36363636363636365,2,698,"(951,)",4
0.01034,0.8,5,108,"(1247,)",4
0.01034,0.18181818181818182,4,952,"(971,)",4
0.01034,0.10526315789473684,2,633,"(1365,)",4
0.01034,0.4,5,385,"(253,)",4
0.01034,0.21052631578947367,2,707,"(633,)",4
0.01034,0.23529411764705885,4,1328,"(1080,)",4
0.01034,0.10526315789473684,2,633,"(707,)",4
0.01034,0.21052631578947367,2,1365,"(633,)",4
0.01034,0.11764705882352942,1,1087,"(253,)",4
0.01034,0.18181818181818182,4,1080,"(1328,)",4
0.01034,0.22222222222222224,4,320,"(614,)",4
0.01034,0.5,24,803,"(1407,)",4
0.01034,0.07407407407407408,2,953,"(115,)",4
0.01034,0.18181818181818182,1,1089,"(757,)",4
0.01034,0.06060606060606061,2,951,"(362,)",4
0.01034,0.5,10,801,"(1365,)",4
0.01034,0.18181818181818182,2,1080,"(82,)",4
0.01034,0.5,10,803,"(1028,)",4
0.01034,0.36363636363636365,2,115,"(1030,)",4
0.01034,0.5,10,801,"(1028,)",4
0.01034,0.36363636363636365,2,115,"(953,)",4
0.01034,0.12121212121212122,2,700,"(320,)",4
0.01034,0.14285714285714288,1,1034,"(1267,)",4
0.01034,0.06060606060606061,2,951,"(328,)",4
0.01034,0.14285714285714288,1,255,"(1267,)",4
0.01034,0.36363636363636365,2,984,"(953,)",4
0.01034,0.36363636363636365,2,981,"(953,)",4
0.01034,0.1,2,64,"(25,)",4
0.01034,0.18181818181818182,2,1080,"(998,)",4
0.01034,0.18181818181818182,2,1089,"(998,)",4
0.01034,0.16666666666666669,4,972,"(724,)",4
0.01034,0.25,4,724,"(972,)",4
0.01034,0.08333333333333334,4,1348,"(1311,)",4
0.01034,0.18181818181818182,1,842,"(757,)",4
0.01034,0.0975609756097561,1,757,"(1089,)",4
0.01034,0.22222222222222224,2,598,"(700,)",4
0.01034,0.0975609756097561,1,757,"(842,)",4
0.01034,0.1,2,849,"(598,)",4
0.01034,0.5,4,803,"(1348,)",4
0.01034,0.08333333333333334,4,1348,"(803,)",4
0.01034,0.4444444444444445,2,1410,"(951,)",4
0.01034,0.36363636363636365,2,1450,"(1030,)",4
0.01034,0.18181818181818182,2,307,"(998,)",4
0.01034,0.36363636363636365,2,1366,"(1030,)",4
0.01034,0.18181818181818182,2,1089,"(1174,)",4
0.01034,0.3076923076923077,23,466,"(467,)",4
0.01034,0.8,23,467,"(466,)",4
0.01034,0.18181818181818182,2,307,"(317,)",4
0.01034,0.06666666666666667,1,703,"(631,)",4
0.01034,0.18181818181818182,2,842,"(1174,)",4
0.01034,0.33333333333333337,4,254,"(103,)",4
0.01034,0.26666666666666666,1,631,"(703,)",4
0.01034,0.125,4,103,"(254,)",4
0.01034,0.26666666666666666,1,187,"(703,)",4
0.01034,0.12121212121212122,2,700,"(598,)",4
0.01034,0.06666666666666667,1,703,"(187,)",4
0.01034,0.21052631578947367,6,639,"(909,)",4
0.01034,0.21052631578947367,6,1028,"(1283,)",4
0.01034,0.3076923076923077,6,909,"(639,)",4
0.01034,0.3076923076923077,6,1283,"(1028,)",4
0.01034,0.08000000000000002,1,1267,"(255,)",4
0.01034,0.06060606060606061,2,951,"(1447,)",4
0.01034,0.18181818181818182,2,952,"(998,)",4
0.01034,0.18181818181818182,2,1089,"(82,)",4
0.01034,0.08333333333333334,1,1348,"(834,)",4
0.01034,0.18181818181818182,2,307,"(82,)",4
0.01034,0.12121212121212122,2,700,"(363,)",4
0.01034,0.14814814814814817,6,308,"(696,)",4
0.01034,0.4444444444444445,6,454,"(711,)",4
0.01034,0.14814814814814817,6,238,"(1071,)",4
0.01034,0.14814814814814817,6,711,"(189,)",4
0.01034,0.4444444444444445,6,189,"(711,)",4
0.01034,0.4444444444444445,6,1256,"(1027,)",4
0.01034,0.14814814814814817,6,1027,"(1256,)",4
0.01034,0.10526315789473684,1,633,"(972,)",4
0.01034,0.14814814814814817,6,260,"(454,)",4
0.01034,0.14814814814814817,6,317,"(189,)",4
0.01034,0.4444444444444445,6,454,"(260,)",4
0.01034,0.14814814814814817,6,998,"(1505,)",4
0.01034,0.06060606060606061,2,951,"(1410,)",4
0.01034,0.0816326530612245,6,697,"(879,)",4
0.01034,0.16666666666666669,4,972,"(1317,)",4
0.01034,0.16666666666666669,1,972,"(633,)",4
0.01034,0.5,10,803,"(1365,)",4
0.01034,0.07142857142857144,1,712,"(841,)",4
0.01034,0.22222222222222224,2,25,"(64,)",4
0.01034,0.5,4,1311,"(1348,)",4
0.01034,0.18181818181818182,2,842,"(317,)",4
0.01034,0.06060606060606061,2,951,"(1071,)",4
0.01034,0.16000000000000003,1,841,"(712,)",4
0.01034,0.6666666666666667,6,612,"(757,)",4
0.01034,0.33333333333333337,2,1057,"(703,)",4
0.01034,0.25,4,1317,"(972,)",4
0.01034,0.0975609756097561,6,757,"(612,)",4
0.01034,0.16666666666666669,1,972,"(1026,)",4
0.01034,0.18181818181818182,2,1080,"(317,)",4
0.01034,0.25,4,315,"(972,)",4
0.01034,0.16666666666666669,4,972,"(315,)",4
0.01034,0.06060606060606061,2,951,"(1256,)",4
0.01034,0.8,6,879,"(697,)",4
0.01034,0.08000000000000002,1,1267,"(1034,)",4
0.01034,0.22222222222222224,2,598,"(849,)",4
0.01034,0.5,24,605,"(1014,)",4
0.01034,0.4444444444444445,2,1256,"(951,)",4
0.01034,0.10526315789473684,4,61,"(848,)",4
0.01034,0.33333333333333337,6,995,"(1300,)",4
0.01034,0.6666666666666667,6,1000,"(1118,)",4
0.01034,0.21052631578947367,4,834,"(833,)",4
0.01034,0.2,4,833,"(834,)",4
0.01034,0.33333333333333337,6,994,"(1300,)",4
0.01034,0.21052631578947367,4,639,"(756,)",4
0.01034,0.2,4,756,"(639,)",4
0.01034,0.1904761904761905,6,1300,"(994,)",4
0.01034,0.09523809523809525,6,1118,"(151,)",4
0.01034,0.6666666666666667,6,151,"(1118,)",4
0.01034,0.22222222222222224,2,320,"(64,)",4
0.01034,0.25,1,687,"(712,)",4
0.01034,0.07142857142857144,1,712,"(687,)",4
0.01034,0.33333333333333337,2,0,"(703,)",4
0.01034,0.33333333333333337,2,1549,"(703,)",4
0.01034,0.08333333333333334,2,1348,"(1048,)",4
0.01034,0.14814814814814817,2,317,"(1080,)",4
0.01034,0.5,10,1407,"(1028,)",4
0.01034,0.14814814814814817,2,998,"(1089,)",4
0.01034,0.125,1,864,"(1034,)",4
0.01034,0.14285714285714288,1,1034,"(864,)",4
0.01034,0.1904761904761905,6,1300,"(995,)",4
0.01034,0.26666666666666666,6,187,"(81,)",4
0.01034,0.14814814814814817,2,317,"(842,)",4
0.01034,0.07407407407407408,2,1030,"(115,)",4
0.01034,0.14285714285714288,1,35,"(103,)",4
0.01034,0.26666666666666666,6,1165,"(1205,)",4
0.01034,0.23529411764705885,6,81,"(187,)",4
0.01034,0.26666666666666666,6,846,"(508,)",4
0.01034,0.23529411764705885,6,1205,"(1165,)",4
0.01034,0.23529411764705885,6,508,"(846,)",4
0.01034,0.14814814814814817,2,711,"(952,)",4
0.01034,0.09523809523809525,6,1118,"(1000,)",4
0.01034,0.14814814814814817,2,998,"(307,)",4
0.01034,0.5,10,1407,"(1365,)",4
0.01034,0.36363636363636365,6,1163,"(240,)",4
0.01034,0.1739130434782609,6,240,"(1163,)",4
0.01034,0.1739130434782609,6,542,"(1366,)",4
0.01034,0.36363636363636365,6,1366,"(542,)",4
0.01034,0.08333333333333334,2,1348,"(631,)",4
0.01034,0.10810810810810811,3,65,"(250,)",4
0.01034,0.1,2,64,"(320,)",4
0.01034,0.14814814814814817,2,82,"(1080,)",4
0.01034,0.07407407407407408,2,1030,"(1450,)",4
0.01034,0.14814814814814817,2,998,"(1080,)",4
0.01034,1.0,24,741,"(687,)",4
0.01034,0.14285714285714288,6,1319,"(362,)",4
0.01034,0.4444444444444445,6,362,"(1319,)",4
0.01034,0.07407407407407408,2,953,"(984,)",4
0.01034,0.07142857142857144,1,712,"(315,)",4
0.01034,0.5,24,1014,"(605,)",4
0.01034,0.22222222222222224,2,320,"(700,)",4
0.01034,0.125,4,954,"(318,)",4
0.01034,0.25,1,315,"(712,)",4
0.01034,0.4,6,850,"(841,)",4
0.01034,0.33333333333333337,4,318,"(954,)",4
0.01034,0.8,6,108,"(1267,)",4
0.01034,0.25,1,364,"(712,)",4
0.01034,0.07142857142857144,1,712,"(364,)",4
0.01034,0.08000000000000002,6,1267,"(108,)",4
0.01034,0.16000000000000003,6,841,"(850,)",4
0.01034,0.14814814814814817,2,82,"(1089,)",4
0.01034,0.22222222222222224,2,363,"(700,)",4
0.01034,0.4444444444444445,2,1447,"(951,)",4
0.01034,0.25,24,687,"(741,)",4
0.01034,0.4444444444444445,6,454,"(255,)",4
0.01034,0.14285714285714288,6,255,"(454,)",4
0.01034,0.07407407407407408,2,1030,"(1366,)",4
0.01034,0.4,4,848,"(61,)",4
0.01034,0.08333333333333334,2,1348,"(846,)",4
0.01034,0.4444444444444445,6,714,"(35,)",4
0.01034,0.14285714285714288,6,35,"(714,)",4
0.01034,0.4444444444444445,6,1505,"(35,)",4
0.01034,0.14285714285714288,6,35,"(1505,)",4
0.01034,0.10526315789473684,4,1026,"(1044,)",4
0.01034,0.4,4,1044,"(1026,)",4
0.01034,0.16666666666666669,2,1085,"(641,)",4
0.01034,0.07407407407407408,2,953,"(981,)",4
0.01034,0.4444444444444445,2,362,"(951,)",4
0.01034,0.4444444444444445,2,328,"(951,)",4
0.01034,0.14814814814814817,2,1174,"(1089,)",4
0.01034,0.28571428571428575,6,630,"(363,)",4
0.01034,0.22222222222222224,6,363,"(630,)",4
0.01034,0.07692307692307693,1,1247,"(711,)",4
0.01034,0.14814814814814817,2,82,"(307,)",4
0.01034,0.08333333333333334,2,1348,"(1527,)",4
0.01034,0.3076923076923077,2,466,"(712,)",4
0.01034,0.6666666666666667,4,1382,"(1120,)",4
0.01034,1.0,64,1268,"(1250,)",4
0.01034,0.22222222222222224,4,320,"(833,)",4
0.01034,0.11764705882352942,5,1087,"(387,)",4
0.01034,0.22222222222222224,4,320,"(1279,)",4
0.01034,0.5,5,387,"(1087,)",4
0.01034,0.23529411764705885,5,971,"(1317,)",4
0.01034,0.25,5,1317,"(971,)",4
0.01034,0.6666666666666667,4,706,"(703,)",4
0.01034,0.2,4,249,"(363,)",4
0.01034,0.22222222222222224,4,363,"(249,)",4
0.01034,0.25,5,315,"(971,)",4
0.01034,0.23529411764705885,5,971,"(315,)",4
0.01034,0.6666666666666667,4,1013,"(703,)",4
0.01034,0.25,1,1526,"(953,)",4
0.01034,0.07407407407407408,1,953,"(1526,)",4
0.01034,0.4444444444444445,4,261,"(64,)",4
0.01034,0.1,4,64,"(261,)",4
0.01034,0.4,25,993,"(991,)",4
0.01034,0.21052631578947367,2,1025,"(366,)",4
0.01034,0.10256410256410257,2,366,"(1025,)",4
0.01034,0.13333333333333333,1,641,"(1348,)",4
0.01034,0.2,4,833,"(320,)",4
0.01034,0.2,4,1279,"(320,)",4
0.01034,0.08333333333333334,1,1348,"(598,)",4
0.01034,0.25,5,315,"(81,)",4
0.01034,0.8,38,1104,"(1106,)",4
0.01034,0.07407407407407408,1,1030,"(687,)",4
0.01034,0.5,5,1395,"(1087,)",4
0.01034,0.33333333333333337,2,254,"(1120,)",4
0.01034,0.06451612903225808,2,1120,"(254,)",4
0.01034,0.06451612903225808,2,1120,"(250,)",4
0.01034,0.11764705882352942,5,1087,"(1395,)",4
0.01034,0.25,1,687,"(1030,)",4
0.01034,0.33333333333333337,2,250,"(1120,)",4
0.01034,0.2,4,1279,"(406,)",4
0.01034,0.22222222222222224,4,406,"(1279,)",4
0.01034,0.22222222222222224,4,363,"(708,)",4
0.01034,0.2,4,708,"(363,)",4
0.01034,0.25,5,364,"(81,)",4
0.01034,0.23529411764705885,5,81,"(364,)",4
0.01034,0.8,25,1223,"(1231,)",4
0.01034,0.1,4,849,"(386,)",4
0.01034,0.4444444444444445,4,386,"(849,)",4
0.01034,0.23529411764705885,5,81,"(315,)",4
0.01034,0.05405405405405406,2,982,"(1106,)",4
0.01034,0.4444444444444445,10,819,"(687,)",4
0.01034,0.4,2,627,"(982,)",4
0.01034,0.22222222222222224,1,406,"(1348,)",4
0.01034,0.25,10,724,"(362,)",4
0.01034,0.05405405405405406,2,982,"(627,)",4
0.01034,0.06666666666666667,4,703,"(1013,)",4
0.01034,0.25,10,1101,"(386,)",4
0.01034,0.4,5,993,"(238,)",4
0.01034,0.4,5,992,"(238,)",4
0.01034,0.8,5,896,"(1030,)",4
0.01034,0.8,5,722,"(953,)",4
0.01034,0.8,5,721,"(953,)",4
0.01034,0.4444444444444445,10,386,"(1101,)",4
0.01034,0.4,5,1044,"(711,)",4
0.01034,0.2,2,708,"(65,)",4
0.01034,0.10810810810810811,2,65,"(708,)",4
0.01034,0.14814814814814817,1,308,"(864,)",4
0.01034,0.05405405405405406,2,982,"(40,)",4
0.01034,0.13333333333333333,5,1245,"(1256,)",4
0.01034,0.4444444444444445,5,1256,"(1245,)",4
0.01034,0.4,2,40,"(982,)",4
0.01034,0.8,5,108,"(1266,)",4
0.01034,0.10810810810810811,2,1370,"(1320,)",4
0.01034,0.4444444444444445,10,362,"(724,)",4
0.01034,0.8,5,804,"(1030,)",4
0.01034,0.26666666666666666,2,955,"(65,)",4
0.01034,0.25,1,367,"(953,)",4
0.01034,0.07407407407407408,1,953,"(367,)",4
0.01034,0.25,10,687,"(819,)",4
0.01034,0.25,5,724,"(1205,)",4
0.01034,0.2,2,1320,"(1370,)",4
0.01034,0.22222222222222224,1,598,"(1348,)",4
0.01034,0.23529411764705885,5,1205,"(724,)",4
0.01034,0.26666666666666666,2,1325,"(65,)",4
0.01034,0.26666666666666666,2,187,"(65,)",4
0.01034,0.06666666666666667,4,703,"(706,)",4
0.01034,0.5,2,1106,"(982,)",4
0.01034,0.10810810810810811,2,65,"(187,)",4
0.01034,0.10810810810810811,2,65,"(955,)",4
0.01034,0.8,25,319,"(318,)",4
0.01034,0.10810810810810811,2,65,"(1325,)",4
0.01034,0.22222222222222224,5,363,"(1165,)",4
0.01034,0.4,5,1044,"(1027,)",4
0.01034,0.26666666666666666,5,1165,"(363,)",4
0.01034,0.5,38,1106,"(1104,)",4
0.01034,0.25,12,1101,"(171,)",4
0.01034,0.06451612903225808,4,1120,"(723,)",4
0.01034,0.18181818181818182,2,1089,"(1087,)",4
0.01034,0.4,11,709,"(909,)",4
0.01034,0.36363636363636365,4,984,"(954,)",4
0.01034,0.125,4,954,"(984,)",4
0.01034,0.2,5,708,"(1167,)",4
0.01034,0.14285714285714288,2,255,"(249,)",4
0.01034,0.5714285714285715,5,905,"(64,)",4
0.01034,0.1,5,64,"(905,)",4
0.01034,0.28571428571428575,5,1167,"(708,)",4
0.01034,0.4,2,1044,"(712,)",4
0.01034,0.1,5,64,"(613,)",4
0.01034,0.5714285714285715,5,613,"(64,)",4
0.01034,0.14285714285714288,1,1034,"(1247,)",4
0.01034,0.0816326530612245,2,697,"(1057,)",4
0.01034,0.33333333333333337,2,1057,"(697,)",4
0.01034,0.4,11,385,"(446,)",4
0.01034,0.6666666666666667,25,991,"(993,)",4
0.01034,0.3076923076923077,11,695,"(1024,)",4
0.01034,0.2,2,249,"(255,)",4
0.01034,0.3076923076923077,11,909,"(709,)",4
0.01034,0.11764705882352942,2,1087,"(1089,)",4
0.01034,0.33333333333333337,25,318,"(319,)",4
0.01034,0.3076923076923077,5,409,"(614,)",4
0.01034,0.36363636363636365,4,60,"(954,)",4
0.01034,0.14285714285714288,5,35,"(1277,)",4
0.01034,0.2,5,1320,"(630,)",4
0.01034,0.28571428571428575,5,630,"(1320,)",4
0.01034,0.18181818181818182,4,952,"(640,)",4
0.01034,0.08000000000000002,1,1267,"(1205,)",4
0.01034,0.23529411764705885,1,1205,"(1267,)",4
0.01034,0.25,4,640,"(952,)",4
0.01034,0.07142857142857144,2,712,"(1044,)",4
0.01034,0.1739130434782609,1,1478,"(1370,)",4
0.01034,0.1739130434782609,1,240,"(65,)",4
0.01034,0.10810810810810811,1,65,"(240,)",4
0.01034,0.10810810810810811,1,1370,"(1478,)",4
0.01034,0.07142857142857144,2,712,"(992,)",4
0.01034,0.4,2,992,"(712,)",4
0.01034,0.14285714285714288,1,255,"(1247,)",4
0.01034,0.07142857142857144,2,712,"(996,)",4
0.01034,0.4,2,996,"(712,)",4
0.01034,0.33333333333333337,25,1169,"(1223,)",4
0.01034,0.125,4,954,"(60,)",4
0.01034,0.07692307692307693,1,1247,"(255,)",4
0.01034,0.14285714285714288,2,1319,"(249,)",4
0.01034,0.3076923076923077,11,446,"(385,)",4
0.01034,0.10256410256410257,1,366,"(307,)",4
0.01034,0.1739130434782609,5,542,"(62,)",4
0.01034,0.33333333333333337,5,994,"(1478,)",4
0.01034,0.1739130434782609,5,1478,"(994,)",4
0.01034,0.4444444444444445,2,386,"(1120,)",4
0.01034,0.4444444444444445,4,1256,"(849,)",4
0.01034,0.1,4,849,"(1256,)",4
0.01034,0.4444444444444445,2,1147,"(1120,)",4
0.01034,0.4444444444444445,2,1410,"(1120,)",4
0.01034,0.33333333333333337,25,1231,"(1223,)",4
0.01034,0.06451612903225808,2,1120,"(1410,)",4
0.01034,0.06451612903225808,2,1120,"(1256,)",4
0.01034,0.06451612903225808,2,1120,"(386,)",4
0.01034,0.06451612903225808,2,1120,"(875,)",4
0.01034,0.5,12,171,"(1101,)",4
0.01034,0.06451612903225808,2,1120,"(1147,)",4
0.01034,0.10810810810810811,1,1370,"(366,)",4
0.01034,0.10256410256410257,1,366,"(1370,)",4
0.01034,0.08333333333333334,1,1348,"(406,)",4
0.01034,0.1904761904761905,5,614,"(409,)",4
0.01034,0.33333333333333337,5,62,"(542,)",4
0.01034,0.4444444444444445,2,1256,"(1120,)",4
0.01034,0.4444444444444445,2,875,"(1120,)",4
0.01034,0.23529411764705885,4,1240,"(614,)",4
0.01034,0.3076923076923077,1,909,"(951,)",4
0.01034,0.2,2,249,"(1319,)",4
0.01034,0.3076923076923077,1,266,"(951,)",4
0.01034,0.14285714285714288,2,1319,"(1279,)",4
0.01034,0.2,2,1279,"(1319,)",4
0.01034,0.3076923076923077,1,136,"(951,)",4
0.01034,0.10256410256410257,1,366,"(1080,)",4
0.01034,0.3076923076923077,1,695,"(951,)",4
0.01034,0.1904761904761905,4,614,"(508,)",4
0.01034,0.07692307692307693,1,1247,"(1034,)",4
0.01034,0.23529411764705885,4,508,"(614,)",4
0.01034,0.06060606060606061,1,951,"(136,)",4
0.01034,0.1904761904761905,4,614,"(1240,)",4
0.01034,0.18181818181818182,1,1080,"(366,)",4
0.01034,0.06060606060606061,1,951,"(695,)",4
0.01034,0.18181818181818182,1,307,"(366,)",4
0.01034,0.06060606060606061,1,951,"(909,)",4
0.01034,0.06060606060606061,1,951,"(266,)",4
0.01034,0.125,1,864,"(308,)",4
0.01034,0.4444444444444445,10,696,"(724,)",4
0.01034,0.25,10,724,"(696,)",4
0.01034,0.5714285714285715,24,905,"(454,)",4
0.01034,0.14814814814814817,2,238,"(998,)",4
0.01034,0.14814814814814817,2,998,"(260,)",4
0.01034,0.18181818181818182,1,842,"(849,)",4
0.01034,0.28571428571428575,2,973,"(366,)",4
0.01034,0.14814814814814817,2,711,"(1027,)",4
0.01034,0.14814814814814817,2,82,"(998,)",4
0.01034,0.06060606060606061,5,951,"(309,)",4
0.01034,1.0,5,309,"(951,)",4
0.01034,0.14814814814814817,2,260,"(998,)",4
0.01034,0.14814814814814817,2,1027,"(711,)",4
0.01034,0.14814814814814817,2,317,"(998,)",4
0.01034,0.14814814814814817,2,998,"(317,)",4
0.01034,0.10256410256410257,2,366,"(973,)",4
0.01034,0.14285714285714288,2,255,"(253,)",4
0.01034,0.07142857142857144,2,712,"(136,)",4
0.01034,0.18181818181818182,1,884,"(64,)",4
0.01034,0.28571428571428575,2,16,"(1247,)",4
0.01034,0.25,4,724,"(240,)",4
0.01034,0.18181818181818182,1,307,"(849,)",4
0.01034,0.4444444444444445,24,454,"(905,)",4
0.01034,0.14814814814814817,2,998,"(82,)",4
0.01034,0.21052631578947367,4,834,"(1244,)",4
0.01034,0.14814814814814817,2,998,"(238,)",4
0.01034,0.3076923076923077,1,1337,"(956,)",4
0.01034,0.05970149253731344,1,956,"(1337,)",4
0.01034,0.056338028169014086,1,1056,"(833,)",4
0.01034,0.10526315789473684,1,633,"(240,)",4
0.01034,0.21052631578947367,1,1244,"(710,)",4
0.01034,0.09523809523809525,2,1118,"(153,)",4
0.01034,0.1739130434782609,1,240,"(61,)",4
0.01034,0.1904761904761905,2,614,"(1239,)",4
0.01034,0.08695652173913045,1,710,"(1244,)",4
0.01034,0.3076923076923077,2,1186,"(1118,)",4
0.01034,0.1739130434782609,1,240,"(633,)",4
0.01034,0.10526315789473684,1,61,"(240,)",4
0.01034,0.15384615384615385,2,1239,"(614,)",4
0.01034,0.3076923076923077,2,402,"(1118,)",4
0.01034,0.09523809523809525,2,1118,"(1186,)",4
0.01034,0.09523809523809525,2,1118,"(402,)",4
0.01034,0.3076923076923077,2,153,"(1118,)",4
0.01034,0.14814814814814817,2,260,"(238,)",4
0.01034,0.14814814814814817,2,238,"(260,)",4
0.01034,0.18181818181818182,1,1089,"(64,)",4
0.01034,0.25,4,702,"(240,)",4
0.01034,0.1,1,64,"(884,)",4
0.01034,0.14285714285714288,2,35,"(1239,)",4
0.01034,0.8,4,1285,"(982,)",4
0.01034,0.4,4,848,"(65,)",4
0.01034,0.10810810810810811,4,65,"(848,)",4
0.01034,0.33333333333333337,5,994,"(884,)",4
0.01034,0.18181818181818182,5,884,"(994,)",4
0.01034,0.10810810810810811,4,65,"(992,)",4
0.01034,0.33333333333333337,5,251,"(884,)",4
